file,duration,rms,rms_db,peak,snr,spectral_centroid,spectral_bandwidth,frequency_diversity,dynamic_range,model
/scratch/rc01492/experiments/exp1a_audioldm1/wav/018__piano trio violin cello piano_ chamber hall_ romantic era_ e.wav,10.0,0.1909257024526596,-14.382712371204477,0.9161596894274221,9.812755315618997,416.1108691989484,235.41867424356127,4.706907020590734e-06,36.360092081682055,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/019__string quartet two violins viola cello_ large hall_ classica.wav,10.0,0.06760601699352264,-23.400293403632865,0.3470199108133779,4.042924817870625,458.22347129174005,342.3140615496706,4.056534180563176e-06,23.78680464442742,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/020__acoustic guitar fingerpicking_ gentle tempo_ natural tone_ s.wav,10.0,0.09531685709953308,-20.416605758462456,0.8489329814920888,5.526340633810767,288.73058533722485,163.20659705020353,4.730299679067684e-06,27.79445050866913,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/021__marimba soft pattern_ dry studio_ resonant wood tone.wav,10.0,0.05373065918684006,-25.395556881459072,0.7280330657968984,27.38631225550518,384.0183441101614,110.66092329207811,5.981826689094305e-06,97.88909570494152,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/022__harp glissandi_ lush hall_ shimmering resonance.wav,10.0,0.1282011866569519,-17.842158918182562,0.6771094799051748,4.219106587515964,516.6813218385639,279.2357943209161,4.544239345705137e-06,35.1179377498103,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/023__solo saxophone mellow ballad tone_ small club ambience.wav,10.0,0.12142614275217056,-18.3137561004009,0.5702975392351614,7.659745910865521,396.2322255986183,186.48227606398825,4.7334792725450825e-06,27.128952061120305,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/024__string bass pizzicato walking line_ dry studio_ rhythmic gro.wav,10.0,0.09779699891805649,-20.193489213262712,0.8234651088724599,4.681817401485868,147.0069653083464,100.65369588551714,4.5318156480789185e-06,28.613607113695785,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/025__timpani soft rolls_ concert hall_ orchestral texture.wav,10.0,0.05680762976408005,-24.911866666037824,0.5198626518259511,6.949520032072102,247.57716903710457,106.0913668147848,4.7762600843270775e-06,31.244713280006188,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/026__ambient pads evolving texture_ wide stereo_ gentle reverb.wav,10.0,0.1721312552690506,-15.282805283816934,0.7105756402025686,2.093710537334819,537.0891348170128,208.01230138797712,4.650075425161049e-06,18.41331700861331,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/027__minimal piano and pads_ slow evolving harmony_ instrumental .wav,10.0,0.16283436119556427,-15.765079179626248,0.5934388637552724,1.5222813531280561,518.4860480547526,180.55806564598402,4.506252480496187e-06,12.483797931935023,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/028__granular string texture_ shimmering spacious hall.wav,10.0,0.11304600536823273,-18.93489576083963,0.5059509873400198,2.894370009898627,500.11408930393856,368.3387241612616,4.0934855860541575e-06,15.650188046607482,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/029__felt piano intimate close-mic_ soft pedal_ delicate timbre.wav,10.0,0.02736782655119896,-31.255193635997323,0.3481238782415853,9.287376657417749,302.5595886341843,144.13514370838612,4.993947186449077e-06,42.013671231057444,AudioLDM1
/scratch/rc01492/experiments/exp1b_audioldm2/wav/000__solo piano classical sonata_ concert hall_ expressive dynami.wav,10.0,0.10693605244159698,-19.41751725692213,0.5656498074541555,4.805192698193425,430.79345770573525,217.80386650933914,6.9731265206485205e-09,26.689999043912827,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/001__solo piano romantic piece_ warm room_ emotional performance.wav,10.0,0.11677256971597672,-18.65318332086785,0.5151529908190237,5.282049719857849,510.84682989231334,225.79323489467518,2.5275754822473573e-09,28.860273412488407,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/002__solo piano baroque style_ dry studio_ precise fingerwork_ ha.wav,10.0,0.09847285598516464,-20.13366961759136,0.5288143157968984,4.1962662610355626,478.8669434023787,248.27836092983506,8.778957005795007e-10,37.05226277144993,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/003__solo piano contemporary composition_ intimate space_ complex.wav,10.0,0.08064590394496918,-21.86835407763704,0.46831482648949485,6.205307197648792,494.85420837918196,212.028783076733,2.1211016276723171e-10,26.620516878906635,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/004__solo piano chopin nocturne_ large hall_ rubato phrasing_ del.wav,10.0,0.09869720786809921,-20.113902742965635,0.5099005699167715,4.7895299830210405,547.6096545293078,261.73936570314544,1.2892670264719186e-10,24.933769710637513,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/005__solo piano beethoven sonata_ medium room_ powerful chords_ d.wav,10.0,0.09916310757398605,-20.07299743355564,0.6249285936365591,4.112374894267996,463.97943926224144,257.24440518801987,9.452424259981385e-11,24.477250421784266,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/006__solo piano jazz improvisation_ club atmosphere_ swing rhythm.wav,10.0,0.09191640466451645,-20.732139668119917,0.5401651859293447,6.6902490509660595,459.87752568148454,248.5965454613836,3.346827259775864e-09,33.60035095875539,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/007__solo piano minimalistic piece_ small chamber_ repetitive pat.wav,10.0,0.08094726502895355,-21.83595643214112,0.5658771991739736,6.345254265368729,472.70490933952306,236.8589423042208,6.157433229958542e-09,29.6258271543433,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/008__solo piano fast etude_ bright room_ technical virtuosity_ ra.wav,10.0,0.09320332854986191,-20.611371264297436,0.5216277837763296,4.468152253780971,570.2152781381848,236.63058417954394,1.3891127137455328e-09,26.64684022101181,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/009__solo piano slow ballad_ intimate setting_ emotional melody_ .wav,10.0,0.08490617573261261,-21.42121457090202,0.44855755567650657,5.261860541192713,404.91189224080824,215.30960661825696,1.3852051450324865e-10,37.4763785460692,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/010__solo violin classical concerto_ concert hall_ virtuosic perf.wav,10.0,0.08999577909708023,-20.91555718135026,0.5178359746942983,6.044057666449277,1111.78909098565,681.7226002757593,4.754233895454263e-09,32.20346860506517,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/011__solo cello baroque suite_ chamber hall_ warm tone_ expressiv.wav,10.0,0.09319018572568893,-20.61259645494786,0.5580006837854848,10.609109302515966,528.6591027170126,451.07677696411844,2.9206692619965224e-09,45.996332831258115,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/012__solo flute mozart concerto_ medium room_ airy sound_ precise.wav,10.0,0.11864688247442245,-18.514873222893975,0.44245365262131553,7.466922324081111,797.1007628963167,349.6530008363202,3.229370382218377e-10,40.55992642168532,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/013__solo clarinet romantic piece_ warm space_ mellow timbre_ smo.wav,10.0,0.11552266776561737,-18.746655598564523,0.5309871435175405,3.711537163701944,691.6312602956832,393.78727292653434,7.30443344698628e-11,24.881044360842033,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/014__solo trumpet fanfare_ large hall_ bright brass_ strong attac.wav,10.0,0.12014021724462509,-18.406231764896518,0.6045199632654653,7.821111009837425,905.6584518799415,637.10471553005,1.2781114833160245e-07,44.11598396762401,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/015__violin and cello duet_ chamber hall_ counterpoint_ harmoniou.wav,10.0,0.10848920047283173,-19.29226982785239,0.4880799651155935,2.4387718347546037,1084.6556944012161,951.730374876003,1.8409500057714467e-07,17.986403114946164,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/016__flute and clarinet duet_ medium room_ woodwind ensemble_ lig.wav,10.0,0.11404664814472198,-18.858349222457605,0.6112500429163442,3.563754465721006,870.5481306975929,483.7625554269438,3.3322211656638956e-10,23.17578061991453,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/017__string trio violin viola cello_ concert hall_ classical peri.wav,10.0,0.10625740140676498,-19.472816327361876,0.5180455446253286,2.5199524759357805,1069.2663537499234,839.422420407546,3.433315631795608e-09,15.201163218067517,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/018__piano trio violin cello piano_ chamber hall_ romantic era_ e.wav,10.0,0.09947212040424347,-20.045972552971982,0.5536051988611684,4.809671414242092,718.9074847870963,539.937501706627,4.336217607203707e-09,22.28468721794153,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/019__string quartet two violins viola cello_ large hall_ classica.wav,10.0,0.09276319295167923,-20.652486268253313,0.48845353722672324,4.098460032784331,1065.1494228628962,775.1624390907724,9.046755344854773e-09,22.257325016675928,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/020__acoustic guitar fingerpicking_ gentle tempo_ natural tone_ s.wav,10.0,0.0812927708029747,-21.79896147370687,0.5627883076677785,5.3275466048110935,287.3219154047537,199.2375168711386,7.596083761995942e-10,28.757739316162777,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/021__marimba soft pattern_ dry studio_ resonant wood tone.wav,10.0,0.09044542908668518,-20.872267759354187,0.43866914510826926,6.811853098082872,454.52188479637107,175.5849708912504,2.571095836234605e-10,31.5957436404001,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/022__harp glissandi_ lush hall_ shimmering resonance.wav,10.0,0.0891929492354393,-20.993389808678664,0.4582150876532064,3.853294918158432,451.30188675121656,258.9124296999289,8.229298492645754e-11,21.800151502706125,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/023__solo saxophone mellow ballad tone_ small club ambience.wav,10.0,0.09828445315361023,-20.15030369231245,0.5460610389719472,4.505452750736582,613.222454425686,493.04322670571537,6.9626682197565515e-09,21.89815027953415,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/024__string bass pizzicato walking line_ dry studio_ rhythmic gro.wav,10.0,0.07765357196331024,-22.19677100296273,0.5805166959772573,5.201531032792318,396.48664275988324,353.35939802425577,2.7946702729764183e-08,30.13469292721155,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/025__timpani soft rolls_ concert hall_ orchestral texture.wav,10.0,0.08129145205020905,-21.799102551472373,0.5070722699175344,4.9485794150341915,342.9689843220667,283.94935576592286,1.496734514105924e-09,21.955247101010027,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/026__ambient pads evolving texture_ wide stereo_ gentle reverb.wav,10.0,0.12296909838914871,-18.2040801472373,0.5013093948374258,1.2120771974016953,732.233552521727,425.60557349244493,4.901342887109195e-09,11.146764207842402,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/027__minimal piano and pads_ slow evolving harmony_ instrumental .wav,10.0,0.09421095997095108,-20.517971715041384,0.5090723037729726,3.200031679520769,534.8111499387909,350.2635478123346,4.682102483499762e-10,19.777638598427973,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/028__granular string texture_ shimmering spacious hall.wav,10.0,0.10623727738857269,-19.474461646755707,0.5577878952036367,1.609159238125054,576.6416860459733,409.7680794654936,9.753094998288248e-10,11.439170865514425,AudioLDM2
/scratch/rc01492/experiments/exp1b_audioldm2/wav/029__felt piano intimate close-mic_ soft pedal_ delicate timbre.wav,10.0,0.09628116339445114,-20.32917373380417,0.5216637253771291,3.0461206698950316,714.8580597900459,373.42216538541504,3.870518128223921e-09,18.71023881177876,AudioLDM2
