file,duration,rms,rms_db,peak,snr,spectral_centroid,spectral_bandwidth,frequency_diversity,dynamic_range,model
/scratch/rc01492/experiments/exp1a_audioldm1/wav/018__piano trio violin cello piano_ chamber hall_ romantic era_ e.wav,10.0,0.1909257024526596,-14.382712371204477,0.9161596894274221,9.812755315618997,416.1108691989484,235.41867424356127,4.706907020590734e-06,36.360092081682055,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/019__string quartet two violins viola cello_ large hall_ classica.wav,10.0,0.06760601699352264,-23.400293403632865,0.3470199108133779,4.042924817870625,458.22347129174005,342.3140615496706,4.056534180563176e-06,23.78680464442742,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/020__acoustic guitar fingerpicking_ gentle tempo_ natural tone_ s.wav,10.0,0.09531685709953308,-20.416605758462456,0.8489329814920888,5.526340633810767,288.73058533722485,163.20659705020353,4.730299679067684e-06,27.79445050866913,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/021__marimba soft pattern_ dry studio_ resonant wood tone.wav,10.0,0.05373065918684006,-25.395556881459072,0.7280330657968984,27.38631225550518,384.0183441101614,110.66092329207811,5.981826689094305e-06,97.88909570494152,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/022__harp glissandi_ lush hall_ shimmering resonance.wav,10.0,0.1282011866569519,-17.842158918182562,0.6771094799051748,4.219106587515964,516.6813218385639,279.2357943209161,4.544239345705137e-06,35.1179377498103,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/023__solo saxophone mellow ballad tone_ small club ambience.wav,10.0,0.12142614275217056,-18.3137561004009,0.5702975392351614,7.659745910865521,396.2322255986183,186.48227606398825,4.7334792725450825e-06,27.128952061120305,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/024__string bass pizzicato walking line_ dry studio_ rhythmic gro.wav,10.0,0.09779699891805649,-20.193489213262712,0.8234651088724599,4.681817401485868,147.0069653083464,100.65369588551714,4.5318156480789185e-06,28.613607113695785,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/025__timpani soft rolls_ concert hall_ orchestral texture.wav,10.0,0.05680762976408005,-24.911866666037824,0.5198626518259511,6.949520032072102,247.57716903710457,106.0913668147848,4.7762600843270775e-06,31.244713280006188,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/026__ambient pads evolving texture_ wide stereo_ gentle reverb.wav,10.0,0.1721312552690506,-15.282805283816934,0.7105756402025686,2.093710537334819,537.0891348170128,208.01230138797712,4.650075425161049e-06,18.41331700861331,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/027__minimal piano and pads_ slow evolving harmony_ instrumental .wav,10.0,0.16283436119556427,-15.765079179626248,0.5934388637552724,1.5222813531280561,518.4860480547526,180.55806564598402,4.506252480496187e-06,12.483797931935023,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/028__granular string texture_ shimmering spacious hall.wav,10.0,0.11304600536823273,-18.93489576083963,0.5059509873400198,2.894370009898627,500.11408930393856,368.3387241612616,4.0934855860541575e-06,15.650188046607482,AudioLDM1
/scratch/rc01492/experiments/exp1a_audioldm1/wav/029__felt piano intimate close-mic_ soft pedal_ delicate timbre.wav,10.0,0.02736782655119896,-31.255193635997323,0.3481238782415853,9.287376657417749,302.5595886341843,144.13514370838612,4.993947186449077e-06,42.013671231057444,AudioLDM1
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/000__solo piano classical sonata_ concert hall_ expressive dynami.wav,10.0,0.1710081845521927,-15.33966210844821,0.8327460289011465,7.664675323202289,408.5310796268271,160.0375052618602,9.782206988884212e-11,35.23762061643192,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/001__solo piano romantic piece_ warm room_ emotional performance.wav,10.0,0.2097288817167282,-13.566835059248866,0.8664306998262868,9.6740683056683,410.84979558090726,154.89149873804098,2.8148830488738952e-11,37.55416746654702,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/002__solo piano baroque style_ dry studio_ precise fingerwork_ ha.wav,10.0,0.22629083693027496,-12.906660665530104,0.9303834438333974,4.05748194815022,387.38484912189404,162.7506866992376,6.662300485599237e-12,20.25245617674729,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/003__solo piano contemporary composition_ intimate space_ complex.wav,10.0,0.13715289533138275,-17.255899968985794,0.7941039204607473,15.267065236140976,383.47768784435897,130.85801739512246,8.281246244301599e-10,45.48044645151731,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/004__solo piano chopin nocturne_ large hall_ rubato phrasing_ del.wav,10.0,0.16971899569034576,-15.405391306061427,0.7171714901934133,8.199049295962261,443.18071325699,112.87364310034515,1.4624709429589267e-11,35.325650638203726,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/005__solo piano beethoven sonata_ medium room_ powerful chords_ d.wav,10.0,0.2166830599308014,-13.283500567302607,0.799561083317803,6.2370432299462175,372.8381453347574,126.46050948021505,5.176239437076902e-10,28.496330302757855,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/006__solo piano jazz improvisation_ club atmosphere_ swing rhythm.wav,10.0,0.19599765539169312,-14.154982798111867,0.8395615816126333,7.6936499799891855,410.8632896970037,140.34235033323506,1.7587171996513717e-10,35.899134516218055,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/007__solo piano minimalistic piece_ small chamber_ repetitive pat.wav,10.0,0.07104615867137909,-22.969187727499246,0.2353673279295431,3.8101331404344316,421.8956719437173,99.35051253805047,6.203090124889954e-12,22.227887049681442,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/008__solo piano fast etude_ bright room_ technical virtuosity_ ra.wav,10.0,0.19153247773647308,-14.355151680539125,0.8631930351267324,5.500236090495813,433.48550447619783,144.08196699858416,4.8846825889681256e-11,29.314684115507717,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/009__solo piano slow ballad_ intimate setting_ emotional melody_ .wav,10.0,0.18731312453746796,-14.548635775678118,0.7577300071726308,10.047833625018852,408.566125384039,87.98134087858396,1.2723492259780755e-09,41.79510640475616,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/010__solo violin classical concerto_ concert hall_ virtuosic perf.wav,10.0,0.11139974743127823,-19.062315766283028,0.6012781262407766,6.257876121092279,660.359331664107,361.46474225957905,3.690986752347136e-11,26.70953122168994,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/011__solo cello baroque suite_ chamber hall_ warm tone_ expressiv.wav,10.0,0.211073637008667,-13.511320120139265,0.855159044266747,4.467744128166069,310.18594470541905,180.3552939154002,3.8448276680480564e-12,13.809307657287174,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/012__solo flute mozart concerto_ medium room_ airy sound_ precise.wav,10.0,0.0060303243808448315,-44.39318615551291,0.20298832655053003,18.060346198946245,1374.0719932284992,445.84015608001016,5.202236479817657e-06,56.41524488289343,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/013__solo clarinet romantic piece_ warm space_ mellow timbre_ smo.wav,10.0,0.03424845263361931,-29.307181198141443,0.23249131441216334,9.750641302487349,395.7608983353334,236.30390845078762,5.34354227532674e-10,40.36910605651329,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/014__solo trumpet fanfare_ large hall_ bright brass_ strong attac.wav,10.0,0.17953427135944366,-14.917052976765559,0.8932462930689321,6.189871313160097,633.0493810987116,305.4911657431887,3.4588987229966506e-10,27.8911973931541,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/015__violin and cello duet_ chamber hall_ counterpoint_ harmoniou.wav,10.0,0.23213741183280945,-12.685097014427203,0.81308114528756,3.1433439302521293,535.9303303671996,251.4914230018612,6.744538705305558e-09,18.930324743272962,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/016__flute and clarinet duet_ medium room_ woodwind ensemble_ lig.wav,10.0,0.17753376066684723,-15.014380996224578,0.5834078788767324,4.519163477149986,399.7467726138642,214.4298334743836,4.423042210266459e-10,21.338460982635805,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/017__string trio violin viola cello_ concert hall_ classical peri.wav,10.0,0.24110032618045807,-12.356043822569285,0.7711870670328603,2.368361914534183,453.9567567028499,305.95566423412265,2.70742517294309e-09,17.893579128495475,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/018__piano trio violin cello piano_ chamber hall_ romantic era_ e.wav,10.0,0.2527761161327362,-11.945278958149611,0.8050554990778432,2.9105114042063236,444.95471521777836,222.48475086801764,1.1031904556535466e-11,17.770683916601897,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/019__string quartet two violins viola cello_ large hall_ classica.wav,10.0,0.2541811764240265,-11.897132004279174,0.8366221189508901,2.2312247640183056,514.1489830456195,264.96765219593357,1.3973451284954308e-09,11.17469317917645,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/020__acoustic guitar fingerpicking_ gentle tempo_ natural tone_ s.wav,10.0,0.16630403697490692,-15.58194398339543,0.6175048947344289,2.6419899904763606,336.78757368651026,139.39616911290295,1.0659278147640006e-11,14.282843658065074,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/021__marimba soft pattern_ dry studio_ resonant wood tone.wav,10.0,0.04302971810102463,-27.324629823438737,0.7387003898630605,39.96071830497894,422.24173113506,160.39646104806732,4.366510893305531e-06,92.94696819468227,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/022__harp glissandi_ lush hall_ shimmering resonance.wav,10.0,0.16606923937797546,-15.594215990093904,0.6089622974405752,4.596216081288753,315.0631939823509,121.55549643514992,3.9276401575527586e-10,21.424726807856374,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/023__solo saxophone mellow ballad tone_ small club ambience.wav,10.0,0.15380579233169556,-16.260546292362314,0.631193995476769,4.467067416677619,446.6465177118743,213.5570944686489,3.446563867637309e-10,26.811759143079627,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/024__string bass pizzicato walking line_ dry studio_ rhythmic gro.wav,10.0,0.17974428832530975,-14.906898112197487,0.8294650316248403,7.665636475136274,394.2115196045912,142.67186900743278,4.314769028179732e-12,27.8251774728712,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/025__timpani soft rolls_ concert hall_ orchestral texture.wav,10.0,0.2505559027194977,-12.021907475309632,0.9335135817537771,7.661155336828073,117.04603215868728,68.20828723768453,1.3830711576012789e-10,29.44344587006217,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/026__ambient pads evolving texture_ wide stereo_ gentle reverb.wav,10.0,0.11078938096761703,-19.110037034419452,0.3645695149908529,2.4559878860838387,288.95501248948256,88.26134705264352,9.394051092570521e-10,15.572545018149654,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/027__minimal piano and pads_ slow evolving harmony_ instrumental .wav,10.0,0.210025817155838,-13.554546517112021,0.8382417559633718,3.6358542508310467,347.17624660797554,141.33435177581705,1.090945563053669e-11,18.165898589164385,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/028__granular string texture_ shimmering spacious hall.wav,10.0,0.1789218634366989,-14.946731832971672,0.7497708797464834,2.9993618596525904,453.371466164882,249.17626803848916,6.615102909890425e-11,16.16034528021703,AudioLDM2-music
/scratch/rc01492/experiments/exp1c_audioldm2_music/wav/029__felt piano intimate close-mic_ soft pedal_ delicate timbre.wav,10.0,0.17244119942188263,-15.267179263088567,0.6684659123430715,5.126742451433674,357.31606718245257,165.90509310809682,8.287984014365701e-12,25.551606731823956,AudioLDM2-music
