file,duration,rms,rms_db,peak,snr,spectral_centroid,spectral_bandwidth,frequency_diversity,dynamic_range,model
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/010__solo_violin_classical_concerto__concert_hall__virtuosic_perf.wav,10.0,0.13839024305343628,-17.17789077758789,0.5401753783226013,34.31670379638672,207.03849471416842,174.03376146453596,9.778122148418333e-06,113.70682525634766,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/011__solo_cello_baroque_suite__chamber_hall__warm_tone__expressiv.wav,10.0,0.07604848593473434,-22.378189086914062,0.3176799416542053,2.8745815753936768,170.8752504360354,66.47609927547977,4.7131684368650895e-06,18.208881378173828,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/012__solo_flute_mozart_concerto__medium_room__airy_sound__precise.wav,10.0,0.016934415325522423,-35.424598693847656,0.3555314242839813,29.544069290161133,370.18950452607754,495.3999045999508,3.917827416444197e-05,79.39397430419922,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/013__solo_clarinet_romantic_piece__warm_space__mellow_timbre__smo.wav,10.0,0.0761079490184784,-22.37139892578125,0.3842025101184845,8.090490341186523,147.49115529739595,179.49077204239205,6.039701020199573e-06,53.25487518310547,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/014__solo_trumpet_fanfare__large_hall__bright_brass__strong_attac.wav,10.0,0.18605192005634308,-14.607316970825195,0.912399172782898,41.012290954589844,1239.2975039522505,669.1279122806257,4.676265234593302e-05,103.42335510253906,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/015__violin_and_cello_duet__chamber_hall__counterpoint__harmoniou.wav,10.0,0.1792355179786682,-14.9315185546875,0.8207917213439941,5.135262489318848,381.40902207218073,285.1128039048564,4.94949290441582e-06,25.871448516845703,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/016__flute_and_clarinet_duet__medium_room__woodwind_ensemble__lig.wav,10.0,0.19790053367614746,-14.071060180664062,0.9391930103302002,3.3340299129486084,1110.335579532838,523.3432696390514,4.567285486700712e-06,27.468799591064453,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/017__string_trio_violin_viola_cello__concert_hall__classical_peri.wav,10.0,0.11118252575397491,-19.079269409179688,0.5390473008155823,10.595536231994629,192.14241516937554,176.1358342324048,5.267127107799752e-06,41.328269958496094,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/018__piano_trio_violin_cello_piano__chamber_hall__romantic_era__e.wav,10.0,0.021688971668481827,-33.27521896362305,0.2825860381126404,25.018909454345703,188.80223603524283,248.52574873603984,8.910849828680512e-06,77.20246124267578,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/019__string_quartet_two_violins_viola_cello__large_hall__classica.wav,10.0,0.02837117202579975,-30.942455291748047,0.2004362940788269,15.353086471557617,176.9096463401603,191.38718020481602,4.797243491339032e-06,53.41923141479492,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/020__acoustic_guitar_fingerpicking__gentle_tempo__natural_tone__s.wav,10.0,0.0934668481349945,-20.586849212646484,0.6032177805900574,31.264850616455078,115.49493414322203,137.3681089608946,5.188656359678134e-06,92.12947082519531,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/021__marimba_soft_pattern__dry_studio__resonant_wood_tone.wav,10.0,0.08203603327274323,-21.719905853271484,0.9225720763206482,48.14039611816406,235.2860095446786,368.44869740871695,9.996846529247705e-06,102.05863189697266,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/022__harp_glissandi__lush_hall__shimmering_resonance.wav,10.0,0.17214809358119965,-15.28195571899414,0.8695977330207825,44.009063720703125,439.84157022263236,205.0777563275971,3.327974809508305e-06,119.07839965820312,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/023__solo_saxophone_mellow_ballad_tone__small_club_ambience.wav,10.0,0.060580745339393616,-24.353309631347656,0.5482034683227539,9.762439727783203,269.14138080445326,246.3479389759754,4.527242708718404e-06,50.02876663208008,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/024__string_bass_pizzicato_walking_line__dry_studio__rhythmic_gro.wav,10.0,0.01792084239423275,-34.932830810546875,0.5336577892303467,20.066001892089844,166.56130225181224,186.80375570536097,2.863536110453424e-06,65.48172760009766,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/025__timpani_soft_rolls__concert_hall__orchestral_texture.wav,10.0,0.03418174386024475,-29.324115753173828,0.28469377756118774,23.845117568969727,100.92086172089054,59.30303544405691,4.823474228032865e-06,67.96852111816406,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/026__ambient_pads_evolving_texture__wide_stereo__gentle_reverb.wav,10.0,0.2059503048658371,-13.724751472473145,0.7204997539520264,1.5260266065597534,363.1989105237328,282.86743595598335,4.712316695076879e-06,15.346016883850098,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/027__minimal_piano_and_pads__slow_evolving_harmony__instrumental.wav,10.0,0.07110176980495453,-22.962390899658203,0.6516430377960205,2.401381492614746,348.27283281887156,185.17077538324048,4.523220468399813e-06,20.180023193359375,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/028__granular_string_texture__shimmering_spacious_hall.wav,10.0,0.06895457208156586,-23.22873878479004,0.4061806797981262,23.1993408203125,2069.062981474723,1137.263089266863,0.0007574601913802326,78.97262573242188,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2b_audioldm1_retrieval_external_adapter/wav/029__felt_piano_intimate_close-mic__soft_pedal__delicate_timbre.wav,10.0,0.0435979850590229,-27.21067237854004,0.6923263072967529,41.15504837036133,54.857832410350774,127.15421300119499,2.257197047583759e-05,103.85699462890625,AudioLDM1-external_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/000__solo_piano_classical_sonata__concert_hall__expressive_dynami.wav,10.0,0.009750760160386562,-40.21923065185547,0.16594141721725464,29.732255935668945,196.74645315323775,197.91497561847967,1.2912797501485329e-05,70.75814056396484,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/001__solo_piano_romantic_piece__warm_room__emotional_performance_.wav,10.0,0.009137436747550964,-40.78350830078125,0.23214364051818848,11.569664001464844,189.1004647441414,225.09813329708413,5.259863428364042e-06,48.19287872314453,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/002__solo_piano_baroque_style__dry_studio__precise_fingerwork__ha.wav,10.0,0.019262436777353287,-34.3057746887207,0.4829045236110687,21.008874893188477,367.35070749023436,322.5656747745528,9.410127859155182e-06,65.35332489013672,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/003__solo_piano_contemporary_composition__intimate_space__complex.wav,10.0,0.05522535368800163,-25.157230377197266,0.7010492086410522,13.536760330200195,321.14209954693905,259.12657781659146,4.788545538758626e-06,48.030006408691406,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/004__solo_piano_chopin_nocturne__large_hall__rubato_phrasing__del.wav,10.0,0.022569527849555016,-32.92955017089844,0.1839495450258255,21.402523040771484,289.35942299026084,168.2982239679485,5.72904809814645e-06,70.66468048095703,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/005__solo_piano_beethoven_sonata__medium_room__powerful_chords__d.wav,10.0,0.020177118480205536,-33.90281677246094,0.27847570180892944,33.71636962890625,350.5977529798765,282.30775033609785,1.3737772860622499e-05,80.9279556274414,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/006__solo_piano_jazz_improvisation__club_atmosphere__swing_rhythm.wav,10.0,0.0424155667424202,-27.449493408203125,0.34464818239212036,20.014854431152344,503.1428179914006,371.3467935384303,6.840952210040996e-06,85.78335571289062,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/007__solo_piano_minimalistic_piece__small_chamber__repetitive_pat.wav,10.0,0.0167989619076252,-35.49435043334961,0.1589440256357193,9.351710319519043,102.11022625638822,104.30288418539925,3.812164361960413e-09,40.065467834472656,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/008__solo_piano_fast_etude__bright_room__technical_virtuosity__ra.wav,10.0,0.017140217125415802,-35.31967544555664,0.255914568901062,32.233612060546875,563.0791326059838,548.5652429358948,2.2595555492443964e-05,77.05328369140625,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/009__solo_piano_slow_ballad__intimate_setting__emotional_melody_.wav,10.0,0.02565857768058777,-31.81534767150879,0.28467509150505066,23.632164001464844,217.5108412989792,174.81390715839913,7.0497749220521655e-06,73.31527709960938,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/010__solo_violin_classical_concerto__concert_hall__virtuosic_perf.wav,10.0,0.13880929350852966,-17.151628494262695,0.5311073064804077,33.776123046875,207.2832246485018,174.73383925632504,9.778581443242729e-06,113.45340728759766,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/011__solo_cello_baroque_suite__chamber_hall__warm_tone__expressiv.wav,10.0,0.07671398669481277,-22.302509307861328,0.32369446754455566,3.0030295848846436,171.18978318902128,65.84982784444061,4.704799266619375e-06,19.227184295654297,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/012__solo_flute_mozart_concerto__medium_room__airy_sound__precise.wav,10.0,0.016932450234889984,-35.42560577392578,0.3538661003112793,29.541057586669922,369.73088718412794,490.97042610319363,3.9022022974677384e-05,79.62249755859375,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/013__solo_clarinet_romantic_piece__warm_space__mellow_timbre__smo.wav,10.0,0.07619831711053848,-22.36109161376953,0.3820047974586487,8.320199012756348,148.262659578838,180.86887620619626,6.031329121469753e-06,53.49885940551758,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/014__solo_trumpet_fanfare__large_hall__bright_brass__strong_attac.wav,10.0,0.1869371235370636,-14.566088676452637,0.9130429029464722,41.18653106689453,1239.8806581633526,668.3479483355744,4.6973247663117945e-05,103.78593444824219,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/015__violin_and_cello_duet__chamber_hall__counterpoint__harmoniou.wav,10.0,0.17957144975662231,-14.915254592895508,0.822032630443573,5.088496685028076,382.93215426868056,286.3270402046927,4.96215352541185e-06,25.85144805908203,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/016__flute_and_clarinet_duet__medium_room__woodwind_ensemble__lig.wav,10.0,0.19859153032302856,-14.040785789489746,0.9399561882019043,3.3082313537597656,1109.3497606794158,522.6866878224021,4.563574293570127e-06,27.40035629272461,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/017__string_trio_violin_viola_cello__concert_hall__classical_peri.wav,10.0,0.11124743521213531,-19.074199676513672,0.5356842279434204,10.789863586425781,192.39580149254746,177.14398512836465,5.251884886092739e-06,41.569557189941406,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/018__piano_trio_violin_cello_piano__chamber_hall__romantic_era__e.wav,10.0,0.021731721237301826,-33.25811767578125,0.28479793667793274,25.22937774658203,188.07330964776074,249.45696763205214,9.004855201055761e-06,77.40904998779297,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/019__string_quartet_two_violins_viola_cello__large_hall__classica.wav,10.0,0.028365449979901314,-30.94420623779297,0.19888116419315338,15.565320014953613,177.05067054776043,191.05638102971488,4.788133082911372e-06,53.85044479370117,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/020__acoustic_guitar_fingerpicking__gentle_tempo__natural_tone__s.wav,10.0,0.09324326366186142,-20.607650756835938,0.6041604280471802,31.347469329833984,115.48127504337455,136.069627053738,5.189165221963776e-06,92.27250671386719,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/021__marimba_soft_pattern__dry_studio__resonant_wood_tone.wav,10.0,0.08192193508148193,-21.731996536254883,0.9255539774894714,48.1256103515625,234.2413049324725,368.553822165481,9.887482519843616e-06,102.03538513183594,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/022__harp_glissandi__lush_hall__shimmering_resonance.wav,10.0,0.17250823974609375,-15.263803482055664,0.8700559139251709,44.04112243652344,441.03954605583795,206.01633775429082,3.3401745440642117e-06,119.10381317138672,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/023__solo_saxophone_mellow_ballad_tone__small_club_ambience.wav,10.0,0.060788560658693314,-24.323562622070312,0.5566624402999878,9.775884628295898,269.1857514699309,245.92588863576714,4.548840934148757e-06,49.94054412841797,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/024__string_bass_pizzicato_walking_line__dry_studio__rhythmic_gro.wav,10.0,0.017824113368988037,-34.97984313964844,0.542513906955719,19.969112396240234,166.05095831490232,185.97018117825004,2.8259635200811317e-06,65.21788024902344,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/025__timpani_soft_rolls__concert_hall__orchestral_texture.wav,10.0,0.03427312895655632,-29.300926208496094,0.28645479679107666,24.101200103759766,100.82662729138113,59.67286874077637,4.8289703045156784e-06,68.5746078491211,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/026__ambient_pads_evolving_texture__wide_stereo__gentle_reverb.wav,10.0,0.2052592635154724,-13.753944396972656,0.7208666205406189,1.502632975578308,366.4112695232805,288.6325331167684,4.721087407233426e-06,15.223979949951172,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/027__minimal_piano_and_pads__slow_evolving_harmony__instrumental.wav,10.0,0.07120482623577118,-22.949811935424805,0.6532607078552246,2.411318778991699,349.2250296693628,186.29894599867484,4.526657903625164e-06,20.248506546020508,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/028__granular_string_texture__shimmering_spacious_hall.wav,10.0,0.06953724473714828,-23.155651092529297,0.408039391040802,23.52644920349121,2065.6202136050124,1132.4009902057924,0.000782741466537118,79.56414031982422,AudioLDM1-mlp_adapter
/scratch/rc01492/experiments/final/exp2c_audioldm1_retrieval_mlp_adapter/wav/029__felt_piano_intimate_close-mic__soft_pedal__delicate_timbre.wav,10.0,0.04370397329330444,-27.1895809173584,0.6943350434303284,41.17608642578125,54.72731828793554,126.67645753321408,2.253641105198767e-05,103.9216537475586,AudioLDM1-mlp_adapter
